time	V(out)
9.770000637199705e-003	1.516571e-002
9.770001000000000e-003	1.559660e-002
9.770001108840088e-003	1.576468e-002
9.770001253960206e-003	1.597874e-002
9.770001544200442e-003	1.637343e-002
9.770002124680915e-003	1.704691e-002
9.770003285641859e-003	1.809006e-002
9.770004678816502e-003	1.894765e-002
9.770006382196991e-003	1.955960e-002
9.770008235239611e-003	1.987145e-002
9.770010508380816e-003	1.995730e-002
9.770013100069386e-003	1.985094e-002
9.770016393802337e-003	1.957679e-002
9.770020390234850e-003	1.918265e-002
9.770025806136696e-003	1.865473e-002
9.770033224824453e-003	1.801887e-002
9.770045831586430e-003	1.714124e-002
9.770059752190870e-003	1.640354e-002
9.770077047401952e-003	1.574196e-002
9.770095275354903e-003	1.524750e-002
9.770117336933193e-003	1.482664e-002
9.770141747214613e-003	1.449052e-002
9.770172407982962e-003	1.417176e-002
9.770208575045418e-003	1.386452e-002
9.770256765926163e-003	1.350229e-002
9.770415348038108e-003	1.239090e-002
9.770880142845564e-003	9.241930e-003
9.771499869255507e-003	5.213831e-003
9.771980561033759e-003	2.127527e-003
9.772461252812011e-003	-8.685792e-004
9.772941944590262e-003	-3.774489e-003
9.773422636368514e-003	-6.590201e-003
9.773903328146765e-003	-9.315717e-003
9.774384019925017e-003	-1.195104e-002
9.774864711703269e-003	-1.449616e-002
9.775001000000000e-003	-1.520824e-002
9.775001100000000e-003	-1.523233e-002
9.775001299999999e-003	-1.532258e-002
9.775001600000000e-003	-1.557377e-002
9.775002000000001e-003	-1.604725e-002
9.775002120000001e-003	-1.623203e-002
9.775002280000000e-003	-1.646628e-002
9.775002600000001e-003	-1.689471e-002
9.775003240000002e-003	-1.761452e-002
9.775004520000002e-003	-1.871054e-002
9.775005905831514e-003	-1.950465e-002
9.775007691825837e-003	-2.008202e-002
9.775009544386494e-003	-2.034863e-002
9.775011931256999e-003	-2.040011e-002
9.775014549420423e-003	-2.026950e-002
9.775018024305193e-003	-1.996576e-002
9.775022119446713e-003	-1.955910e-002
9.775027901829657e-003	-1.900288e-002
9.775035724230184e-003	-1.835397e-002
9.775050109446720e-003	-1.739772e-002
9.775063503683321e-003	-1.672511e-002
9.775080618637251e-003	-1.610926e-002
9.775099140351559e-003	-1.563336e-002
9.775121919667916e-003	-1.522000e-002
9.775146926108626e-003	-1.489086e-002
9.775178557148729e-003	-1.457366e-002
9.775215876224820e-003	-1.426391e-002
9.775266251368210e-003	-1.388966e-002
9.775435043362491e-003	-1.271015e-002
9.775944540798508e-003	-9.267666e-003
9.776623870713198e-003	-4.881146e-003
9.777093822117250e-003	-1.881368e-003
9.777563773521300e-003	1.032368e-003
9.778033724925353e-003	3.860061e-003
9.778503676329405e-003	6.601711e-003
9.778973627733457e-003	9.257319e-003
9.779443579137508e-003	1.182688e-002
9.779913530541560e-003	1.431041e-002
9.780000000000001e-003	1.476171e-002
9.780000073407758e-003	1.477493e-002
9.780000220223272e-003	1.482892e-002
9.780000513854303e-003	1.500231e-002
9.780000553677634e-003	1.503492e-002
9.780000633324295e-003	1.511807e-002
9.780000792617616e-003	1.531283e-002
9.780001000000000e-003	1.559971e-002
9.780001062214714e-003	1.569685e-002
9.780001145167668e-003	1.582299e-002
9.780001311073575e-003	1.606369e-002
9.780001642885389e-003	1.650248e-002
9.780002306509017e-003	1.723512e-002
9.780003633756274e-003	1.834235e-002
9.780005023857027e-003	1.911017e-002
9.780006844866919e-003	1.966811e-002
9.780008705204506e-003	1.991439e-002
9.780011141345114e-003	1.994872e-002
9.780013781669029e-003	1.980629e-002
9.780017339948351e-003	1.948889e-002
9.780021497624506e-003	1.907520e-002
9.780027459690527e-003	1.850606e-002
9.780035518793598e-003	1.784922e-002
9.780050951259859e-003	1.685512e-002
9.780065569043189e-003	1.615856e-002
9.780085089122070e-003	1.550550e-002
9.780103004460250e-003	1.508313e-002
9.780127605937668e-003	1.467560e-002
9.780152601925468e-003	1.437028e-002
9.780187376920839e-003	1.404164e-002
9.780225702388770e-003	1.373461e-002
9.780281865119558e-003	1.332507e-002
9.780669581491906e-003	1.065657e-002
9.781063603633585e-003	8.031272e-003
9.781851647916943e-003	3.010340e-003
9.782301555357380e-003	1.664372e-004
9.782751462797817e-003	-2.597103e-003
9.783201370238253e-003	-5.280282e-003
9.783651277678690e-003	-7.883098e-003
9.784101185119127e-003	-1.040555e-002
9.784551092559563e-003	-1.284764e-002
9.785001000000000e-003	-1.520937e-002
9.785001099999999e-003	-1.523347e-002
9.785001299999999e-003	-1.532372e-002
9.785001599999999e-003	-1.557491e-002
9.785002000000001e-003	-1.604839e-002
9.785002120000001e-003	-1.623317e-002
9.785002280000000e-003	-1.646742e-002
9.785002600000000e-003	-1.689585e-002
9.785003240000001e-003	-1.761566e-002
9.785004520000001e-003	-1.871167e-002
9.785005905832469e-003	-1.950579e-002
9.785007691827208e-003	-2.008316e-002
9.785009544388932e-003	-2.034977e-002
9.785011931260081e-003	-2.040124e-002
9.785014549425148e-003	-2.027064e-002
9.785018024311535e-003	-1.996690e-002
9.785022119456362e-003	-1.956024e-002
9.785027901843808e-003	-1.900401e-002
9.785035724254336e-003	-1.835510e-002
9.785050109499439e-003	-1.739885e-002
9.785063503729406e-003	-1.672624e-002
9.785080618681375e-003	-1.611039e-002
9.785099140400648e-003	-1.563448e-002
9.785121919728950e-003	-1.522112e-002
9.785146926180002e-003	-1.489198e-002
9.785178557236937e-003	-1.457477e-002
9.785215876333237e-003	-1.426501e-002
9.785266251514803e-003	-1.389076e-002
9.785435043690996e-003	-1.271122e-002
9.785944541941432e-003	-9.268657e-003
9.786623872942013e-003	-4.882035e-003
9.787093824656319e-003	-1.882190e-003
9.787563776370627e-003	1.031611e-003
9.788033728084932e-003	3.859367e-003
9.788503679799240e-003	6.601078e-003
9.788973631513546e-003	9.256745e-003
9.789443583227853e-003	1.182637e-002
9.789913534942159e-003	1.430995e-002
9.790000000000000e-003	1.476124e-002
9.790000095675835e-003	1.478335e-002
9.790000287027506e-003	1.486949e-002
9.790000617296658e-003	1.514603e-002
9.790001000000001e-003	1.559970e-002
9.790001114811004e-003	1.577672e-002
9.790001267892340e-003	1.600163e-002
9.790001574055013e-003	1.641451e-002
9.790002186380360e-003	1.711320e-002
9.790003411031052e-003	1.818560e-002
9.790004800067585e-003	1.900858e-002
9.790006547835191e-003	1.960228e-002
9.790008400182335e-003	1.988941e-002
9.790010733980392e-003	1.995687e-002
9.790013339241670e-003	1.983729e-002
9.790016729140249e-003	1.954725e-002
9.790020777025708e-003	1.914636e-002
9.790026385628729e-003	1.860334e-002
9.790034013491183e-003	1.796058e-002
9.790047514560654e-003	1.704288e-002
9.790061137595752e-003	1.634062e-002
9.790078335208190e-003	1.570289e-002
9.790096708175204e-003	1.521794e-002
9.790119136685800e-003	1.480076e-002
9.790143838609645e-003	1.446834e-002
9.790174986862035e-003	1.415046e-002
9.790211718421428e-003	1.384218e-002
9.790260997777309e-003	1.347408e-002
9.790424592637148e-003	1.232953e-002
9.790911007623058e-003	9.039095e-003
9.791559560937602e-003	4.837920e-003
9.792051195089373e-003	1.692789e-003
9.792542829241144e-003	-1.358447e-003
9.793034463392915e-003	-4.315790e-003
9.793526097544686e-003	-7.179238e-003
9.794017731696457e-003	-9.948791e-003
9.794509365848228e-003	-1.262445e-002
9.795000999999999e-003	-1.520622e-002
9.795001099999999e-003	-1.523031e-002
9.795001300000000e-003	-1.532056e-002
9.795001599999999e-003	-1.557175e-002
9.795002000000001e-003	-1.604523e-002
9.795002120000000e-003	-1.623001e-002
9.795002280000000e-003	-1.646426e-002
9.795002600000000e-003	-1.689269e-002
9.795003240000001e-003	-1.761250e-002
9.795004520000001e-003	-1.870852e-002
9.795005905831794e-003	-1.950263e-002
9.795007691826240e-003	-2.008000e-002
9.795009544387208e-003	-2.034662e-002
9.795011931257900e-003	-2.039809e-002
9.795014549421806e-003	-2.026748e-002
9.795018024307043e-003	-1.996374e-002
9.795022119449534e-003	-1.955708e-002
9.795027901833791e-003	-1.900086e-002
9.795035724237235e-003	-1.835194e-002
9.795050109462151e-003	-1.739570e-002
9.795063503696768e-003	-1.672309e-002
9.795080618650125e-003	-1.610724e-002
9.795099140365870e-003	-1.563133e-002
9.795121919685713e-003	-1.521797e-002
9.795146926129431e-003	-1.488884e-002
9.795178557174433e-003	-1.457164e-002
9.795215876256418e-003	-1.426188e-002
9.795266251410929e-003	-1.388763e-002
9.795435043458303e-003	-1.270811e-002
9.795944541132003e-003	-9.265603e-003
9.796623871363602e-003	-4.879054e-003
9.797093822858200e-003	-1.879256e-003
9.797563774352798e-003	1.034498e-003
9.798033725847396e-003	3.862210e-003
9.798503677341992e-003	6.603878e-003
9.798973628836590e-003	9.259503e-003
9.799443580331187e-003	1.182908e-002
9.799913531825785e-003	1.431262e-002
9.800000000000000e-003	1.476393e-002
9.800000099999999e-003	1.478802e-002
9.800000299999999e-003	1.487827e-002
9.800000600000001e-003	1.512946e-002
9.800001000000001e-003	1.560294e-002
9.800001120000000e-003	1.578772e-002
9.800001280000000e-003	1.602197e-002
9.800001600000000e-003	1.645041e-002
9.800002240000001e-003	1.717021e-002
9.800003520000001e-003	1.826624e-002
9.800004905815089e-003	1.906035e-002
9.800006691802357e-003	1.963773e-002
9.800008544344652e-003	1.990435e-002
9.800010931203638e-003	1.995583e-002
9.800013549337162e-003	1.982523e-002
9.800017024190517e-003	1.952150e-002
9.800021119267343e-003	1.911486e-002
9.800026901557181e-003	1.855866e-002
9.800034723761677e-003	1.790977e-002
9.800049108497268e-003	1.695359e-002
9.800062502664131e-003	1.628101e-002
9.800079617520507e-003	1.566520e-002
9.800098138993576e-003	1.518934e-002
9.800120918095403e-003	1.477604e-002
9.800145924249566e-003	1.444697e-002
9.800177554980123e-003	1.412986e-002
9.800214873529849e-003	1.382021e-002
9.800265247918993e-003	1.344610e-002
9.800434035971516e-003	1.226707e-002
9.800943514720455e-003	8.826047e-003
9.801622819719040e-003	4.441392e-003
9.802099764004202e-003	1.399592e-003
9.802576708289362e-003	-1.553974e-003
9.803053652574523e-003	-4.419306e-003
9.803530596859685e-003	-7.196406e-003
9.804007541144846e-003	-9.885272e-003
9.804484485430006e-003	-1.248590e-002
9.804961429715167e-003	-1.499830e-002
9.805001000000001e-003	-1.520442e-002
9.805001100000000e-003	-1.522851e-002
9.805001300000000e-003	-1.531876e-002
9.805001600000000e-003	-1.556995e-002
9.805002000000002e-003	-1.604343e-002
9.805002120000001e-003	-1.622821e-002
9.805002280000001e-003	-1.646246e-002
9.805002600000001e-003	-1.689089e-002
9.805003240000002e-003	-1.761070e-002
9.805004520000002e-003	-1.870672e-002
9.805005905831632e-003	-1.950083e-002
9.805007691826007e-003	-2.007820e-002
9.805009544386794e-003	-2.034482e-002
9.805011931257376e-003	-2.039629e-002
9.805014549420997e-003	-2.026568e-002
9.805018024305959e-003	-1.996194e-002
9.805022119447877e-003	-1.955528e-002
9.805027901831367e-003	-1.899906e-002
9.805035724233097e-003	-1.835015e-002
9.805050109453076e-003	-1.739391e-002
9.805063503688890e-003	-1.672129e-002
9.805080618642577e-003	-1.610544e-002
9.805099140357491e-003	-1.562954e-002
9.805121919675228e-003	-1.521618e-002
9.805146926117210e-003	-1.488704e-002
9.805178557159287e-003	-1.456984e-002
9.805215876237838e-003	-1.426009e-002
9.805266251385754e-003	-1.388584e-002
9.805435043401934e-003	-1.270632e-002
9.805944540936419e-003	-9.263830e-003
9.806623870982401e-003	-4.877298e-003
9.807093822423965e-003	-1.877512e-003
9.807563773865529e-003	1.036232e-003
9.808033725307093e-003	3.863932e-003
9.808503676748655e-003	6.605589e-003
9.808973628190219e-003	9.261204e-003
9.809443579631783e-003	1.183078e-002
9.809913531073347e-003	1.431431e-002
9.810000000000001e-003	1.476561e-002
9.810000100000001e-003	1.478970e-002
9.810000300000000e-003	1.487996e-002
9.810000600000000e-003	1.513114e-002
9.810001000000001e-003	1.560463e-002
9.810001120000000e-003	1.578940e-002
9.810001279999999e-003	1.602366e-002
9.810001600000000e-003	1.645209e-002
9.810002240000001e-003	1.717190e-002
9.810003520000001e-003	1.826792e-002
9.810004905815210e-003	1.906203e-002
9.810006691802532e-003	1.963941e-002
9.810008544344960e-003	1.990603e-002
9.810010931204032e-003	1.995751e-002
9.810013549337771e-003	1.982692e-002
9.810017024191330e-003	1.952319e-002
9.810021119268578e-003	1.911654e-002
9.810026901558994e-003	1.856034e-002
9.810034723764781e-003	1.791146e-002
9.810049108503948e-003	1.695528e-002
9.810062502669968e-003	1.628269e-002
9.810079617526116e-003	1.566688e-002
9.810098138999803e-003	1.519102e-002
9.810120918103181e-003	1.477772e-002
9.810145924258627e-003	1.444865e-002
9.810177554991379e-003	1.413154e-002
9.810214873543608e-003	1.382188e-002
9.810265247937716e-003	1.344778e-002
9.810434036013428e-003	1.226874e-002
9.810943514864674e-003	8.827712e-003
9.811622819999668e-003	4.443043e-003
9.813012430269641e-003	-4.192102e-003
