time	V(out)
4.299089731784124e-006	-2.651445e-002
4.314435713926981e-006	-2.953467e-002
4.329781696069837e-006	-3.224688e-002
4.345127678212694e-006	-3.465111e-002
4.360473660355550e-006	-3.674734e-002
4.375819642498407e-006	-3.853557e-002
4.391165624641264e-006	-4.001581e-002
4.404418972855549e-006	-4.095293e-002
4.417672321069834e-006	-4.160093e-002
4.430925669284119e-006	-4.195980e-002
4.444179017498405e-006	-4.202955e-002
4.457432365712690e-006	-4.181017e-002
4.470685713926975e-006	-4.130166e-002
4.483939062141260e-006	-4.050403e-002
4.495099776426974e-006	-3.959838e-002
4.506260490712688e-006	-3.851401e-002
4.517421204998402e-006	-3.725092e-002
4.528581919284115e-006	-3.580912e-002
4.539742633569829e-006	-3.418859e-002
4.550903347855543e-006	-3.238935e-002
4.562064062141257e-006	-3.041140e-002
4.572527231784113e-006	-2.841433e-002
4.582990401426970e-006	-2.631841e-002
4.593453571069826e-006	-2.412364e-002
4.603916740712684e-006	-2.183002e-002
4.614379910355540e-006	-1.943754e-002
4.624843079998397e-006	-1.694620e-002
4.635306249641254e-006	-1.435601e-002
4.642979240712682e-006	-1.242359e-002
4.650652231784110e-006	-1.047374e-002
4.658325222855538e-006	-8.506475e-003
4.665998213926967e-006	-6.521787e-003
4.673671204998395e-006	-4.519678e-003
4.681344196069823e-006	-2.500147e-003
4.689017187141251e-006	-4.631954e-004
4.696690178212680e-006	1.574871e-003
4.704363169284108e-006	3.597633e-003
4.712036160355536e-006	5.605090e-003
4.719709151426965e-006	7.597243e-003
4.727382142498393e-006	9.574093e-003
4.735055133569821e-006	1.153564e-002
4.742728124641249e-006	1.348188e-002
4.755981472855534e-006	1.679774e-002
4.769234821069819e-006	1.994608e-002
4.782488169284104e-006	2.292690e-002
4.795741517498390e-006	2.574020e-002
4.808994865712675e-006	2.838597e-002
4.822248213926960e-006	3.086422e-002
4.835501562141245e-006	3.317495e-002
4.845964731784102e-006	3.481300e-002
4.856427901426959e-006	3.628682e-002
4.866891071069815e-006	3.759641e-002
4.877354240712673e-006	3.874176e-002
4.887817410355529e-006	3.972289e-002
4.898280579998386e-006	4.053978e-002
4.908743749641242e-006	4.119244e-002
4.913626562141242e-006	4.143082e-002
4.924787276426956e-006	4.182739e-002
4.935947990712670e-006	4.201898e-002
4.947108704998384e-006	4.200559e-002
4.958269419284097e-006	4.178722e-002
4.969430133569811e-006	4.136387e-002
4.980590847855525e-006	4.073553e-002
4.991751562141239e-006	3.990222e-002
4.996634374641239e-006	3.948025e-002
5.000000000000000e-006	3.917208e-002
